0, 496
1, 1432
2, 1416
3, 1448
4, 1800
5, 1732
6, 1800
7, 2132
8, 746
9, 1800
10, 1600
11, 1640
12, 1600
13, 496
14, 374
15, 626
16, 358
17, 356
18, 1568
19, 1484
20, 1632
21, 1708
22, 1384
23, 1800
24, 1632
25, 1808
26, 1764
27, 1776
28, 1860
29, 2176
30, 378
31, 1624
32, 1844
33, 1452
34, 1668
35, 370
36, 1984
37, 1760
38, 1640
39, 1560
40, 564
41, 542
42, 344
43, 1592
44, 1716
45, 1456
46, 1464
47, 442
48, 378
49, 344
50, 314
51, 1740
52, 1800
53, 1644
54, 1756
55, 308
56, 1400
57, 1436
58, 1416
59, 2200
60, 518
61, 522
62, 1480
63, 1436
64, 1608
65, 1500
66, 1018
67, 956
68, 1336
69, 1620
70, 1684
71, 1776
72, 360
73, 372
74, 392
75, 1576
76, 1568
77, 1500
78, 1476
79, 526
80, 350
81, 390
82, 492
83, 1856
84, 1660
85, 1592
86, 376
87, 394
88, 512
89, 1484
90, 1876
91, 1452
92, 1484
93, 398
94, 1448
95, 1648
96, 3480
97, 1680
98, 366
99, 350
100, 334
101, 1480
102, 1808
103, 1532
104, 1528
105, 1556
106, 422
107, 350
108, 344
109, 338
110, 342
111, 362
112, 360
113, 1832
114, 1608
115, 1688
116, 1536
117, 348
118, 348
119, 294
120, 340
121, 340
122, 1748
123, 1508
124, 1484
125, 1556
126, 1892
127, 550
128, 1376
129, 1448
130, 1792
131, 1344
132, 390
133, 1544
134, 1524
135, 1740
136, 6768
137, 592
138, 602
139, 508
140, 334
141, 1560
142, 1616
143, 1548
144, 1632
145, 1600
146, 360
147, 362
148, 350
149, 352
150, 550
151, 522
152, 622
153, 360
154, 342
155, 322
156, 340
157, 346
158, 520
159, 358
160, 340
161, 1592
162, 1720
163, 1448
164, 1408
165, 1528
166, 524
167, 580
168, 530
169, 348
170, 358
171, 342
172, 354
173, 1676
174, 1576
175, 1560
176, 1540
177, 560
178, 1656
179, 1744
180, 1968
181, 1884
182, 1748
183, 1640
184, 1864
185, 1616
186, 1652
187, 356
188, 1600
189, 1868
190, 1572
191, 1600
192, 1932
193, 1384
194, 1476
195, 1600
196, 458
197, 348
198, 356
199, 544
200, 584
201, 450
202, 466
203, 340
204, 322
205, 310
206, 334
207, 340
208, 358
209, 332
210, 344
211, 440
212, 4436
213, 366
214, 1508
215, 1476
216, 1692
217, 1540
218, 394
219, 390
220, 344
221, 1692
222, 1668
223, 2128
224, 1460
225, 364
226, 1492
227, 1716
228, 1372
229, 1484
230, 1844
231, 1564
232, 706
233, 344
234, 1692
235, 1440
236, 382
237, 394
238, 332
239, 1512
240, 1548
241, 1400
242, 1640
243, 368
244, 378
245, 384
246, 352
247, 356
248, 1500
249, 1564
250, 1560
251, 1424
252, 408
253, 414
254, 336
255, 354
256, 340
257, 344
258, 1540
259, 1408
260, 2024
261, 1548
262, 400
263, 382
264, 364
265, 358
266, 356
267, 1940
268, 1624
269, 1392
270, 548
271, 1416
272, 1436
273, 1472
274, 1776
275, 398
276, 634
277, 538
278, 1768
279, 1624
280, 1640
281, 1592
282, 1568
283, 1820
284, 2300
285, 1624
286, 600
287, 1840
288, 1884
289, 1700
290, 1844
291, 390
292, 1500
293, 1432
294, 2156
295, 1564
296, 410
297, 380
298, 356
299, 1536
300, 1800
301, 1532
302, 1640
303, 1524
304, 1776
305, 1600
306, 1692
307, 2620
308, 412
309, 1176
310, 1744
311, 1800
312, 1584
313, 1580
314, 1600
315, 478
316, 560
317, 476
318, 504
319, 490
320, 352
321, 322
322, 384
323, 348
324, 334
325, 340
326, 578
327, 526
328, 492
329, 358
330, 468
331, 452
332, 1524
333, 1516
334, 1544
335, 1616
336, 572
337, 1748
338, 1524
339, 2000
340, 1660
341, 520
342, 424
343, 354
344, 340
345, 1508
346, 1456
347, 1632
348, 1616
349, 384
350, 344
351, 316
352, 1584
353, 1840
354, 1600
355, 1516
356, 426
357, 396
358, 554
359, 362
360, 1324
361, 1544
362, 1512
363, 1580
364, 354
365, 1776
366, 1584
367, 1516
368, 1700
369, 1572
370, 366
371, 364
372, 372
373, 340
374, 1548
375, 1592
376, 1592
377, 1416
378, 498
379, 364
380, 322
381, 336
382, 376
383, 1500
384, 1568
385, 1500
386, 1792
387, 346
388, 394
389, 406
390, 342
391, 1640
392, 1600
393, 1572
394, 1600
395, 1536
396, 1884
397, 1592
398, 1608
399, 1540
400, 1512
401, 1004
402, 362
403, 350
404, 314
405, 2100
406, 1864
407, 1800
408, 1656
409, 362
410, 396
411, 1600
412, 1568
413, 1592
414, 1708
415, 372
416, 1800
417, 1828
418, 1844
419, 1832
420, 370
421, 394
422, 652
423, 406
424, 354
425, 326
426, 1552
427, 1564
428, 1424
429, 1456
430, 404
431, 370
432, 354
433, 324
434, 1484
435, 1684
436, 1444
437, 1392
438, 1624
439, 1724
440, 1584
441, 1340
442, 1500
443, 1568
444, 1532
445, 1528
446, 1632
447, 1636
448, 1800
449, 396
450, 518
451, 362
452, 350
453, 1556
454, 1480
455, 1516
456, 1516
457, 378
458, 514
459, 1576
460, 1576
461, 1616
462, 1560
463, 1548
464, 1600
465, 1800
466, 1484
467, 1364
468, 1656
469, 342
470, 1444
471, 1456
472, 1520
473, 1380
474, 350
475, 352
476, 382
477, 1516
478, 1548
479, 1416
480, 1800
481, 1676
482, 394
483, 330
484, 1520
485, 1532
486, 1664
487, 1432
488, 720
489, 348
490, 326
491, 356
492, 330
493, 494
494, 340
495, 342
496, 364
497, 1022
498, 366
499, 344
