0, 1680
1, 514
2, 344
3, 374
4, 1400
5, 1500
6, 1452
7, 1500
8, 1508
9, 1576
10, 2008
11, 1232
12, 516
13, 366
14, 384
15, 472
16, 1344
17, 1644
18, 1224
19, 1592
20, 1924
21, 1400
22, 1416
23, 1124
24, 1900
25, 2100
26, 1456
27, 1312
28, 4016
29, 1192
30, 1964
31, 1364
32, 450
33, 376
34, 380
35, 316
36, 1624
37, 1460
38, 1920
39, 1908
40, 1492
41, 1256
42, 1480
43, 1468
44, 180
45, 232
46, 244
47, 1660
48, 1284
49, 1800
50, 1360
51, 1680
52, 1624
53, 1456
54, 1192
55, 262
56, 1552
57, 1516
58, 1464
59, 1312
60, 220
61, 1412
62, 1192
63, 1544
64, 1500
65, 344
66, 1876
67, 1440
68, 1400
69, 1064
70, 216
71, 200
72, 212
73, 242
74, 272
75, 430
76, 422
77, 388
78, 398
79, 394
80, 382
81, 228
82, 258
83, 250
84, 250
85, 248
86, 232
87, 260
88, 244
89, 212
90, 208
91, 182
92, 1568
93, 932
94, 1524
95, 1256
96, 1436
97, 1476
98, 1240
99, 1816
100, 1428
101, 1708
102, 1684
103, 1568
104, 1748
105, 402
106, 352
107, 364
108, 228
109, 164
110, 180
111, 200
112, 186
113, 182
114, 204
115, 162
116, 186
117, 184
118, 184
119, 1108
120, 1440
121, 1668
122, 1372
123, 248
124, 234
125, 1344
126, 1400
127, 1492
128, 912
129, 250
130, 180
131, 1500
132, 1456
133, 1480
134, 1584
135, 1440
136, 368
137, 1400
138, 1108
139, 1608
140, 1484
141, 1416
142, 1484
143, 1008
144, 1648
145, 1284
146, 1084
147, 1416
148, 1624
149, 1184
150, 156
151, 1428
152, 1184
153, 1284
154, 1444
155, 260
156, 380
157, 336
158, 298
159, 204
160, 210
161, 328
162, 218
163, 200
164, 210
165, 208
166, 208
167, 1432
168, 1428
169, 1456
170, 1432
171, 916
172, 1456
173, 1600
174, 1484
175, 1500
176, 1268
177, 240
178, 1432
179, 1052
180, 1216
181, 1220
182, 260
183, 376
184, 372
185, 344
186, 334
187, 1272
188, 1164
189, 1208
190, 1576
191, 208
192, 206
193, 164
194, 1412
195, 1216
196, 1392
197, 1464
198, 264
199, 248
200, 1464
201, 1032
202, 1300
203, 1116
204, 216
205, 236
206, 1400
207, 1256
208, 1520
209, 1556
210, 2020
211, 2500
212, 940
213, 1900
214, 858
215, 1492
216, 1520
217, 1400
218, 1176
219, 388
220, 1628
221, 1436
222, 1424
223, 1460
224, 358
225, 236
226, 206
227, 1368
228, 1416
229, 1460
230, 1200
231, 212
232, 174
233, 188
234, 190
235, 180
236, 164
237, 204
238, 206
239, 1524
240, 1476
241, 1460
242, 1416
243, 302
244, 448
245, 240
246, 334
247, 476
248, 182
249, 1632
250, 1736
251, 1420
252, 1420
253, 1484
254, 1560
255, 1432
256, 1400
257, 248
258, 248
259, 200
260, 182
261, 1336
262, 1600
263, 1084
264, 1276
265, 246
266, 1800
267, 1300
268, 1424
269, 1400
270, 258
271, 1640
272, 1216
273, 1756
274, 1224
275, 1300
276, 210
277, 386
278, 212
279, 206
280, 204
281, 204
282, 188
283, 1476
284, 1616
285, 1716
286, 1444
287, 262
288, 386
289, 322
290, 172
291, 186
292, 42624
293, 1256
294, 1108
295, 1392
296, 264
297, 432
298, 242
299, 204
300, 1432
301, 1432
302, 1484
303, 1456
304, 1476
305, 1476
306, 1660
307, 1476
308, 1384
309, 190
310, 188
311, 208
312, 1400
313, 1240
314, 1068
315, 1060
316, 244
317, 900
318, 1500
319, 1684
320, 1444
321, 384
322, 1664
323, 1532
324, 1432
325, 1400
326, 236
327, 198
328, 224
329, 182
330, 182
331, 1284
332, 1456
333, 1436
334, 1284
335, 254
336, 336
337, 372
338, 218
339, 1408
340, 1376
341, 1468
342, 1508
343, 1676
344, 246
345, 1564
346, 1600
347, 1824
348, 1140
349, 1082
350, 366
351, 182
352, 208
353, 214
354, 202
355, 182
356, 210
357, 200
358, 220
359, 168
360, 340
361, 202
362, 1348
363, 1508
364, 1436
365, 1356
366, 262
367, 242
368, 236
369, 214
370, 186
371, 1400
372, 1500
373, 1444
374, 1392
375, 372
376, 1760
377, 1580
378, 1480
379, 1500
380, 266
381, 242
382, 1380
383, 1384
384, 1460
385, 1416
386, 216
387, 234
388, 1384
389, 1380
390, 1452
391, 1424
392, 200
393, 230
394, 1400
395, 1440
396, 1460
397, 1552
398, 1468
399, 240
400, 184
401, 1368
402, 1460
403, 1220
404, 1480
405, 340
406, 1700
407, 1484
408, 1572
409, 1744
410, 392
411, 354
412, 200
413, 1424
414, 1508
415, 1084
416, 1156
417, 220
418, 248
419, 194
420, 212
421, 182
422, 202
423, 218
424, 1400
425, 1232
426, 1256
427, 1264
428, 332
429, 218
430, 204
431, 1700
432, 1492
433, 1448
434, 1376
435, 236
436, 924
437, 1060
438, 1276
439, 1124
440, 1216
441, 312
442, 1124
443, 1936
444, 1260
445, 1456
446, 258
447, 1452
448, 1484
449, 1476
450, 1236
451, 1628
452, 1356
453, 1484
454, 1520
455, 1224
456, 250
457, 346
458, 1568
459, 1448
460, 1320
461, 1284
462, 222
463, 1516
464, 1448
465, 1492
466, 1176
467, 202
468, 936
469, 1068
470, 1600
471, 1436
472, 1524
473, 200
474, 1376
475, 1300
476, 1620
477, 1416
478, 1316
479, 242
480, 184
481, 1136
482, 1348
483, 1364
484, 1192
485, 1544
486, 206
487, 364
488, 242
489, 202
490, 1400
491, 1416
492, 1692
493, 1484
494, 246
495, 206
496, 1116
497, 1488
498, 1456
499, 1720
