0, 23622
1, 548
2, 422
3, 536
4, 438
5, 448
6, 2216
7, 1700
8, 1724
9, 1644
10, 2416
11, 1712
12, 1756
13, 2040
14, 1680
15, 1432
16, 1360
17, 1436
18, 1600
19, 1464
20, 1624
21, 362
22, 1436
23, 1600
24, 1616
25, 1844
26, 1752
27, 1868
28, 440
29, 500
30, 1776
31, 2092
32, 1582
33, 526
34, 536
35, 424
36, 1756
37, 5424
38, 1624
39, 1500
40, 1010
41, 584
42, 422
43, 420
44, 1744
45, 2040
46, 1356
47, 1500
48, 468
49, 484
50, 468
51, 466
52, 478
53, 452
54, 504
55, 1106
56, 450
57, 492
58, 466
59, 474
60, 642
61, 1218
62, 482
63, 606
64, 580
65, 506
66, 474
67, 478
68, 452
69, 532
70, 480
71, 474
72, 478
73, 488
74, 458
75, 514
76, 558
77, 468
78, 476
79, 464
80, 2080
81, 488
82, 564
83, 482
84, 464
85, 486
86, 704
87, 478
88, 468
89, 478
90, 478
91, 476
92, 504
93, 478
94, 450
95, 470
96, 494
97, 446
98, 570
99, 476
100, 658
101, 474
102, 452
103, 470
104, 452
105, 468
106, 482
107, 464
108, 590
109, 478
110, 478
111, 452
112, 454
113, 492
114, 558
115, 508
116, 504
117, 1600
118, 1824
119, 2068
120, 1844
121, 1776
122, 590
123, 560
124, 558
125, 1264
126, 588
127, 580
128, 586
129, 572
130, 508
131, 556
132, 556
133, 470
134, 562
135, 484
136, 558
137, 566
138, 648
139, 556
140, 1226
141, 552
142, 478
143, 578
144, 592
145, 578
146, 520
147, 590
148, 558
149, 582
150, 500
151, 946
152, 554
153, 556
154, 500
155, 556
156, 584
157, 572
158, 572
159, 560
160, 556
161, 564
162, 574
163, 588
164, 602
165, 584
166, 560
167, 1360
168, 1128
169, 570
170, 696
171, 558
172, 594
173, 588
174, 556
175, 596
176, 600
177, 600
178, 584
179, 582
180, 588
181, 518
182, 578
183, 588
184, 572
185, 1728
186, 1908
187, 1788
188, 1524
189, 570
190, 596
191, 584
192, 562
193, 592
194, 598
195, 588
196, 582
197, 566
198, 436
199, 584
200, 600
201, 546
202, 1716
203, 1740
204, 1364
205, 1720
206, 460
207, 1736
208, 1740
209, 1716
210, 594
211, 540
212, 522
213, 1744
214, 2008
215, 1800
216, 1716
217, 1764
218, 1748
219, 1508
220, 1724
221, 582
222, 562
223, 494
224, 2260
225, 1740
226, 1484
227, 558
228, 544
229, 1756
230, 1976
231, 2192
232, 586
233, 532
234, 532
235, 530
236, 1740
237, 1772
238, 1632
239, 2184
240, 558
241, 542
242, 558
243, 532
244, 530
245, 526
246, 1740
247, 1992
248, 1840
249, 470
250, 448
251, 852
252, 890
253, 864
254, 460
255, 610
256, 654
257, 546
258, 864
259, 736
260, 856
261, 892
262, 844
263, 858
264, 944
265, 900
266, 900
267, 832
268, 924
269, 854
270, 926
271, 900
272, 888
273, 866
274, 880
275, 540
276, 644
277, 640
278, 636
279, 638
280, 636
281, 1220
282, 616
283, 642
284, 654
285, 662
286, 656
287, 636
288, 644
289, 636
290, 640
291, 636
292, 640
293, 654
294, 688
295, 672
296, 654
297, 654
298, 644
299, 648
300, 656
301, 636
302, 634
303, 614
304, 644
305, 802
306, 642
307, 686
308, 1644
309, 2160
310, 2424
311, 684
312, 416
313, 338
314, 642
315, 498
316, 606
317, 722
318, 594
319, 446
320, 586
321, 468
322, 474
323, 556
324, 504
325, 1584
326, 1500
327, 1644
328, 560
329, 590
330, 576
331, 458
332, 462
333, 566
334, 1242
335, 572
336, 562
337, 618
338, 506
339, 1724
340, 1720
341, 1484
342, 1748
343, 382
344, 466
345, 608
346, 556
347, 452
348, 1756
349, 1740
350, 1532
351, 340
352, 480
353, 594
354, 590
355, 560
356, 554
357, 558
358, 478
359, 580
360, 566
361, 606
362, 586
363, 608
364, 582
365, 594
366, 488
367, 604
368, 572
369, 608
370, 558
371, 600
372, 586
373, 600
374, 462
375, 576
376, 584
377, 446
378, 590
379, 590
380, 554
381, 584
382, 482
383, 552
384, 478
385, 558
386, 556
387, 558
388, 1744
389, 2100
390, 1528
391, 1324
392, 482
393, 500
394, 1228
395, 584
396, 584
397, 570
398, 1236
399, 586
400, 1700
401, 1900
402, 1508
403, 1732
404, 586
405, 556
406, 556
407, 468
408, 598
409, 590
410, 468
411, 614
412, 490
413, 592
414, 576
415, 464
416, 560
417, 478
418, 498
419, 1228
420, 556
421, 470
422, 576
423, 458
424, 586
425, 622
426, 572
427, 558
428, 588
429, 574
430, 1756
431, 1736
432, 1560
433, 2036
434, 614
435, 556
436, 562
437, 482
438, 598
439, 558
440, 584
441, 562
442, 572
443, 586
444, 574
445, 1752
446, 1576
447, 1968
448, 366
449, 578
450, 556
451, 606
452, 582
453, 556
454, 548
455, 556
456, 558
457, 594
458, 556
459, 564
460, 576
461, 704
462, 558
463, 1234
464, 580
465, 556
466, 590
467, 596
468, 596
469, 600
470, 570
471, 558
472, 494
473, 584
474, 466
475, 458
476, 458
477, 448
478, 464
479, 476
480, 560
481, 448
482, 632
483, 476
484, 452
485, 470
486, 588
487, 488
488, 466
489, 448
490, 452
491, 1652
492, 2084
493, 1844
494, 1852
495, 444
496, 1584
497, 1784
498, 1648
499, 568
