0, 322
1, 698
2, 1400
3, 1200
4, 1416
5, 1540
6, 1880
7, 1160
8, 1464
9, 1224
10, 1440
11, 430
12, 450
13, 574
14, 428
15, 490
16, 440
17, 448
18, 424
19, 488
20, 1484
21, 1256
22, 1524
23, 1500
24, 1416
25, 1484
26, 440
27, 1824
28, 1200
29, 1424
30, 1064
31, 426
32, 1452
33, 1200
34, 1472
35, 1540
36, 448
37, 1476
38, 1460
39, 430
40, 404
41, 412
42, 1416
43, 632
44, 1464
45, 1476
46, 488
47, 1500
48, 1268
49, 1436
50, 1500
51, 460
52, 1416
53, 1268
54, 1500
55, 1724
56, 462
57, 436
58, 440
59, 326
60, 426
61, 554
62, 1472
63, 424
64, 434
65, 446
66, 440
67, 432
68, 428
69, 444
70, 1038
71, 472
72, 444
73, 444
74, 430
75, 434
76, 1030
77, 454
78, 448
79, 458
80, 466
81, 440
82, 434
83, 608
84, 446
85, 428
86, 430
87, 438
88, 984
89, 436
90, 430
91, 442
92, 442
93, 530
94, 426
95, 508
96, 444
97, 444
98, 430
99, 448
100, 430
101, 490
102, 434
103, 446
104, 432
105, 428
106, 1066
107, 444
108, 424
109, 436
110, 442
111, 460
112, 654
113, 448
114, 436
115, 598
116, 446
117, 442
118, 448
119, 516
120, 444
121, 438
122, 446
123, 628
124, 452
125, 446
126, 434
127, 638
128, 1500
129, 1460
130, 6660
131, 1240
132, 468
133, 468
134, 490
135, 448
136, 496
137, 442
138, 508
139, 446
140, 440
141, 444
142, 440
143, 438
144, 450
145, 444
146, 448
147, 438
148, 440
149, 432
150, 450
151, 434
152, 332
153, 506
154, 1492
155, 1548
156, 1488
157, 1928
158, 440
159, 1412
160, 1456
161, 1176
162, 1460
163, 442
164, 642
165, 440
166, 442
167, 450
168, 448
169, 440
170, 440
171, 446
172, 438
173, 478
174, 464
175, 722
176, 470
177, 304
178, 304
179, 1492
180, 1556
181, 1776
182, 1484
183, 444
184, 1452
185, 1224
186, 1252
187, 2032
188, 1452
189, 1284
190, 1232
191, 1260
192, 318
193, 38070
194, 1160
195, 1176
196, 1492
197, 1432
198, 1448
199, 1660
200, 312
201, 422
202, 420
203, 420
204, 418
205, 1452
206, 1460
207, 1248
208, 1500
209, 442
210, 426
211, 1400
212, 1440
213, 1212
214, 444
215, 426
216, 540
217, 442
218, 424
219, 452
220, 444
221, 432
222, 524
223, 436
224, 450
225, 1440
226, 1256
227, 1052
228, 1400
229, 436
230, 450
231, 430
232, 428
233, 444
234, 460
235, 476
236, 548
237, 1500
238, 1464
239, 1508
240, 1452
241, 444
242, 518
243, 440
244, 448
245, 440
246, 502
247, 440
248, 470
249, 442
250, 442
251, 440
252, 442
253, 582
254, 428
255, 480
256, 516
257, 444
258, 496
259, 548
260, 442
261, 446
262, 462
263, 448
264, 436
265, 442
266, 600
267, 484
268, 452
269, 442
270, 438
271, 448
272, 442
273, 442
274, 470
275, 440
276, 442
277, 438
278, 428
279, 430
280, 442
281, 1424
282, 1240
283, 1400
284, 310
285, 446
286, 470
287, 430
288, 820
289, 604
290, 512
291, 430
292, 446
293, 304
294, 430
295, 438
296, 542
297, 1500
298, 1268
299, 1500
300, 1316
301, 340
302, 428
303, 420
304, 396
305, 1416
306, 1392
307, 1392
308, 1208
309, 556
310, 1424
311, 1400
312, 1392
313, 442
314, 426
315, 420
316, 572
317, 1424
318, 1508
319, 1176
320, 1184
321, 1220
322, 1232
323, 538
324, 1456
325, 1280
326, 1592
327, 1468
328, 524
329, 1428
330, 1448
331, 1260
332, 1228
333, 336
334, 1444
335, 1300
336, 1532
337, 1516
338, 476
339, 1416
340, 1568
341, 1464
342, 1524
343, 1468
344, 1292
345, 1700
346, 1208
347, 310
348, 300
349, 276
350, 318
351, 296
352, 300
353, 1256
354, 1308
355, 1516
356, 1516
357, 1472
358, 1500
359, 366
360, 272
361, 1392
362, 1640
363, 1608
364, 1472
365, 1384
366, 1400
367, 1600
368, 1480
369, 1524
370, 1500
371, 1500
372, 396
373, 302
374, 402
375, 298
376, 304
377, 300
378, 304
379, 1208
380, 1236
381, 1236
382, 362
383, 302
384, 326
385, 324
386, 490
387, 300
388, 298
389, 446
390, 456
391, 366
392, 300
393, 296
394, 326
395, 300
396, 328
397, 430
398, 328
399, 324
400, 462
401, 322
402, 326
403, 924
404, 336
405, 446
406, 312
407, 426
408, 428
409, 1264
410, 1420
411, 1448
412, 1200
413, 448
414, 446
415, 324
416, 324
417, 308
418, 344
419, 446
420, 438
421, 444
422, 424
423, 1036
424, 1040
425, 494
426, 438
427, 442
428, 468
429, 442
430, 484
431, 476
432, 1484
433, 1508
434, 1620
435, 440
436, 1228
437, 1452
438, 1276
439, 1824
440, 434
441, 1540
442, 1248
443, 1192
444, 450
445, 436
446, 432
447, 428
448, 540
449, 434
450, 576
451, 444
452, 484
453, 532
454, 436
455, 462
456, 1480
457, 1216
458, 1176
459, 1472
460, 432
461, 296
462, 428
463, 442
464, 430
465, 1408
466, 1456
467, 1200
468, 1584
469, 432
470, 438
471, 1428
472, 1416
473, 1644
474, 448
475, 444
476, 440
477, 492
478, 432
479, 430
480, 432
481, 498
482, 456
483, 1420
484, 1416
485, 2016
486, 1476
487, 480
488, 448
489, 552
490, 426
491, 450
492, 760
493, 448
494, 444
495, 438
496, 434
497, 810
498, 1264
499, 1632
