0, 10380
1, 584
2, 794
3, 588
4, 592
5, 1624
6, 1888
7, 1900
8, 2024
9, 2256
10, 1916
11, 1884
12, 2072
13, 2700
14, 1976
15, 1776
16, 1924
17, 1956
18, 2100
19, 1944
20, 2076
21, 2768
22, 1724
23, 2376
24, 1876
25, 2108
26, 434
27, 624
28, 556
29, 568
30, 1956
31, 2032
32, 1864
33, 596
34, 618
35, 576
36, 1840
37, 2156
38, 590
39, 586
40, 610
41, 314
42, 340
43, 336
44, 334
45, 368
46, 334
47, 342
48, 364
49, 420
50, 2072
51, 2040
52, 1840
53, 500
54, 468
55, 674
56, 598
57, 600
58, 356
59, 420
60, 516
61, 626
62, 1884
63, 1680
64, 1456
65, 1436
66, 474
67, 468
68, 468
69, 766
70, 294
71, 450
72, 850
73, 558
74, 576
75, 1376
76, 1400
77, 1868
78, 1356
79, 324
80, 358
81, 516
82, 304
83, 510
84, 508
85, 328
86, 494
87, 1876
88, 1892
89, 1340
90, 1360
91, 402
92, 466
93, 766
94, 626
95, 590
96, 592
97, 1960
98, 1908
99, 1984
100, 2088
101, 674
102, 666
103, 1432
104, 2100
105, 1460
106, 1900
107, 1368
108, 1684
109, 1816
110, 1360
111, 342
112, 1580
113, 1880
114, 2164
115, 1900
116, 614
117, 1432
118, 1456
119, 1500
120, 378
121, 618
122, 1900
123, 2032
124, 1860
125, 1848
126, 1692
127, 1900
128, 1900
129, 1688
130, 572
131, 1740
132, 1532
133, 1616
134, 346
135, 456
136, 2300
137, 2440
138, 1876
139, 594
140, 586
141, 594
142, 2080
143, 1544
144, 1700
145, 474
146, 2384
147, 1684
148, 2424
149, 1400
150, 420
151, 830
152, 368
153, 302
154, 336
155, 610
156, 800
157, 594
158, 464
159, 1900
160, 2236
161, 1916
162, 1908
163, 466
164, 332
165, 330
166, 360
167, 496
168, 474
169, 382
170, 358
171, 458
172, 556
173, 682
174, 664
175, 1068
176, 626
177, 332
178, 342
179, 376
180, 2208
181, 1876
182, 1868
183, 1460
184, 336
185, 616
186, 502
187, 592
188, 1700
189, 1724
190, 1392
191, 1940
192, 558
193, 304
194, 430
195, 716
196, 558
197, 568
198, 434
199, 580
200, 348
201, 332
202, 368
203, 1456
204, 1392
205, 1384
206, 368
207, 336
208, 668
209, 618
210, 994
211, 344
212, 336
213, 334
214, 502
215, 442
216, 336
217, 742
218, 608
219, 536
220, 512
221, 532
222, 360
223, 346
224, 422
225, 1484
226, 1580
227, 2184
228, 2148
229, 584
230, 306
231, 456
232, 306
233, 1348
234, 1400
235, 1892
236, 686
237, 1652
238, 1456
239, 1492
240, 450
241, 772
242, 1856
243, 1872
244, 2156
245, 1924
246, 1916
247, 2056
248, 2184
249, 1476
250, 472
251, 1844
252, 1916
253, 1960
254, 690
255, 762
256, 556
257, 556
258, 556
259, 558
260, 556
261, 700
262, 562
263, 3720
264, 1460
265, 2276
266, 1940
267, 592
268, 586
269, 624
270, 588
271, 758
272, 618
273, 1900
274, 1924
275, 1600
276, 610
277, 618
278, 1944
279, 1900
280, 2000
281, 532
282, 536
283, 486
284, 328
285, 1924
286, 1460
287, 1988
288, 1952
289, 614
290, 2000
291, 2724
292, 1932
293, 2024
294, 1988
295, 1776
296, 1908
297, 658
298, 648
299, 572
300, 318
301, 570
302, 558
303, 582
304, 354
305, 662
306, 744
307, 1876
308, 724
309, 498
310, 622
311, 666
312, 1944
313, 1660
314, 548
315, 1784
316, 2084
317, 1956
318, 634
319, 608
320, 594
321, 596
322, 782
323, 6608
324, 1856
325, 1988
326, 608
327, 808
328, 764
329, 762
330, 586
331, 588
332, 618
333, 590
334, 766
335, 584
336, 600
337, 592
338, 754
339, 632
340, 622
341, 756
342, 602
343, 590
344, 586
345, 606
346, 586
347, 628
348, 622
349, 758
350, 766
351, 586
352, 588
353, 624
354, 592
355, 588
356, 752
357, 874
358, 758
359, 468
360, 336
361, 362
362, 592
363, 590
364, 590
365, 2798
366, 762
367, 588
368, 2368
369, 1716
370, 2380
371, 594
372, 484
373, 592
374, 662
375, 592
376, 600
377, 598
378, 508
379, 462
380, 1146
381, 604
382, 704
383, 660
384, 1956
385, 1892
386, 2024
387, 1960
388, 1920
389, 1352
390, 1900
391, 506
392, 306
393, 560
394, 1924
395, 1992
396, 1924
397, 1024
398, 1836
399, 1392
400, 1860
401, 696
402, 650
403, 700
404, 548
405, 686
406, 548
407, 554
408, 556
409, 558
410, 694
411, 556
412, 550
413, 1848
414, 1676
415, 1840
416, 1860
417, 494
418, 598
419, 1462
420, 658
421, 594
422, 768
423, 622
424, 590
425, 596
426, 588
427, 590
428, 590
429, 584
430, 600
431, 592
432, 592
433, 764
434, 766
435, 604
436, 588
437, 606
438, 1128
439, 774
440, 584
441, 616
442, 720
443, 592
444, 592
445, 590
446, 756
447, 590
448, 754
449, 604
450, 760
451, 1388
452, 584
453, 600
454, 624
455, 600
456, 610
457, 338
458, 1908
459, 1564
460, 1356
461, 1476
462, 1008
463, 1860
464, 1592
465, 1780
466, 2056
467, 1924
468, 1844
469, 1360
470, 2832
471, 634
472, 556
473, 564
474, 1900
475, 1900
476, 1992
477, 462
478, 616
479, 558
480, 586
481, 4960
482, 2292
483, 1700
484, 822
485, 1808
486, 1448
487, 1876
488, 1376
489, 588
490, 598
491, 552
492, 1916
493, 1542
494, 588
495, 582
496, 588
497, 596
498, 586
499, 728
